period,registered_accounts,active_accounts,accounts_with_tx,n_transactions,value_transactions
2017-01-04,1.0,0.0,0.0,0.0,0.0
2017-01-05,1.0,0.0,0.0,0.0,0.0
2017-01-06,2.0,0.0,0.0,0.0,0.0
2017-01-07,2.0,0.0,0.0,0.0,0.0
2017-01-08,3.0,0.0,0.0,0.0,0.0
2017-01-09,3.0,0.0,0.0,0.0,0.0
2017-01-10,3.0,0.0,0.0,0.0,0.0
2017-01-11,4.0,0.0,0.0,0.0,0.0
2017-01-12,4.0,0.0,0.0,0.0,0.0
2017-01-13,4.0,0.0,0.0,0.0,0.0
2017-01-14,4.0,0.0,0.0,0.0,0.0
2017-01-15,4.0,0.0,0.0,0.0,0.0
2017-01-16,4.0,0.0,0.0,0.0,0.0
2017-01-17,15.0,0.0,0.0,0.0,0.0
2017-01-18,16.0,0.0,0.0,0.0,0.0
2017-01-19,17.0,0.0,0.0,0.0,0.0
2017-01-20,18.0,0.0,0.0,0.0,0.0
2017-01-21,18.0,0.0,0.0,0.0,0.0
2017-01-22,18.0,0.0,0.0,0.0,0.0
2017-01-23,19.0,0.0,0.0,0.0,0.0
2017-01-24,19.0,0.0,0.0,0.0,0.0
2017-01-25,20.0,0.0,0.0,0.0,0.0
2017-01-26,21.0,0.0,0.0,0.0,0.0
2017-01-27,21.0,0.0,0.0,0.0,0.0
2017-01-28,22.0,0.0,0.0,0.0,0.0
2017-01-29,22.0,0.0,0.0,0.0,0.0
2017-01-30,22.0,0.0,0.0,0.0,0.0
2017-01-31,30.0,2.0,2.0,1.0,2.0
2017-02-01,30.0,2.0,0.0,0.0,0.0
2017-02-02,33.0,2.0,0.0,0.0,0.0
2017-02-03,34.0,2.0,0.0,0.0,0.0
2017-02-04,34.0,2.0,0.0,0.0,0.0
2017-02-05,35.0,2.0,0.0,0.0,0.0
2017-02-06,38.0,2.0,0.0,0.0,0.0
2017-02-07,38.0,2.0,0.0,0.0,0.0
2017-02-08,38.0,2.0,0.0,0.0,0.0
2017-02-09,39.0,2.0,0.0,0.0,0.0
2017-02-10,42.0,2.0,0.0,0.0,0.0
2017-02-11,42.0,2.0,0.0,0.0,0.0
2017-02-12,42.0,2.0,0.0,0.0,0.0
2017-02-13,42.0,2.0,0.0,0.0,0.0
2017-02-14,44.0,2.0,0.0,0.0,0.0
2017-02-15,44.0,2.0,0.0,0.0,0.0
2017-02-16,44.0,2.0,0.0,0.0,0.0
2017-02-17,44.0,2.0,0.0,0.0,0.0
2017-02-18,45.0,2.0,0.0,0.0,0.0
2017-02-19,45.0,2.0,0.0,0.0,0.0
2017-02-20,46.0,2.0,0.0,0.0,0.0
2017-02-21,46.0,2.0,0.0,0.0,0.0
2017-02-22,50.0,6.0,4.0,3.0,1000.0
2017-02-23,55.0,6.0,0.0,0.0,0.0
2017-02-24,57.0,6.0,0.0,0.0,0.0
2017-02-25,60.0,6.0,0.0,0.0,0.0
2017-02-26,63.0,6.0,0.0,0.0,0.0
2017-02-27,64.0,6.0,0.0,0.0,0.0
2017-02-28,66.0,7.0,2.0,1.0,1.0
2017-03-01,67.0,7.0,0.0,0.0,0.0
2017-03-02,67.0,7.0,0.0,0.0,0.0
2017-03-03,68.0,7.0,0.0,0.0,0.0
2017-03-04,69.0,7.0,0.0,0.0,0.0
2017-03-05,69.0,7.0,0.0,0.0,0.0
2017-03-06,70.0,7.0,0.0,0.0,0.0
2017-03-07,72.0,7.0,0.0,0.0,0.0
2017-03-08,72.0,7.0,0.0,0.0,0.0
2017-03-09,76.0,7.0,0.0,0.0,0.0
2017-03-10,79.0,7.0,0.0,0.0,0.0
2017-03-11,80.0,7.0,0.0,0.0,0.0
2017-03-12,82.0,7.0,0.0,0.0,0.0
2017-03-13,82.0,7.0,0.0,0.0,0.0
2017-03-14,85.0,7.0,0.0,0.0,0.0
2017-03-15,86.0,7.0,0.0,0.0,0.0
2017-03-16,87.0,7.0,0.0,0.0,0.0
2017-03-17,87.0,7.0,0.0,0.0,0.0
2017-03-18,88.0,7.0,0.0,0.0,0.0
2017-03-19,88.0,7.0,0.0,0.0,0.0
2017-03-20,88.0,7.0,0.0,0.0,0.0
2017-03-21,88.0,7.0,0.0,0.0,0.0
2017-03-22,88.0,7.0,0.0,0.0,0.0
2017-03-23,88.0,9.0,2.0,1.0,2.0
2017-03-24,88.0,9.0,0.0,0.0,0.0
2017-03-25,88.0,9.0,0.0,0.0,0.0
2017-03-26,88.0,9.0,0.0,0.0,0.0
2017-03-27,90.0,9.0,0.0,0.0,0.0
2017-03-28,91.0,9.0,0.0,0.0,0.0
2017-03-29,94.0,9.0,0.0,0.0,0.0
2017-03-30,100.0,10.0,2.0,1.0,20.0
2017-03-31,101.0,10.0,0.0,0.0,0.0
2017-04-01,101.0,10.0,0.0,0.0,0.0
2017-04-02,101.0,10.0,0.0,0.0,0.0
2017-04-03,101.0,10.0,0.0,0.0,0.0
2017-04-04,103.0,10.0,0.0,0.0,0.0
2017-04-05,107.0,11.0,2.0,1.0,165.0
2017-04-06,107.0,11.0,2.0,1.0,350.0
2017-04-07,107.0,11.0,0.0,0.0,0.0
2017-04-08,107.0,11.0,0.0,0.0,0.0
2017-04-09,107.0,11.0,0.0,0.0,0.0
2017-04-10,107.0,11.0,0.0,0.0,0.0
2017-04-11,110.0,13.0,2.0,1.0,500.0
2017-04-12,112.0,13.0,0.0,0.0,0.0
2017-04-13,113.0,13.0,0.0,0.0,0.0
2017-04-14,113.0,13.0,0.0,0.0,0.0
2017-04-15,113.0,13.0,0.0,0.0,0.0
2017-04-16,114.0,13.0,0.0,0.0,0.0
2017-04-17,114.0,13.0,0.0,0.0,0.0
2017-04-18,116.0,13.0,0.0,0.0,0.0
2017-04-19,116.0,13.0,0.0,0.0,0.0
2017-04-20,117.0,13.0,0.0,0.0,0.0
2017-04-21,118.0,13.0,0.0,0.0,0.0
2017-04-22,118.0,13.0,0.0,0.0,0.0
2017-04-23,118.0,13.0,0.0,0.0,0.0
2017-04-24,118.0,13.0,0.0,0.0,0.0
2017-04-25,120.0,13.0,0.0,0.0,0.0
2017-04-26,121.0,13.0,0.0,0.0,0.0
2017-04-27,122.0,13.0,0.0,0.0,0.0
2017-04-28,122.0,13.0,0.0,0.0,0.0
2017-04-29,125.0,13.0,0.0,0.0,0.0
2017-04-30,126.0,13.0,0.0,0.0,0.0
2017-05-01,127.0,13.0,0.0,0.0,0.0
2017-05-02,127.0,13.0,0.0,0.0,0.0
2017-05-03,127.0,13.0,0.0,0.0,0.0
2017-05-04,127.0,13.0,0.0,0.0,0.0
2017-05-05,128.0,14.0,2.0,1.0,100.0
2017-05-06,128.0,14.0,0.0,0.0,0.0
2017-05-07,130.0,14.0,0.0,0.0,0.0
2017-05-08,130.0,14.0,0.0,0.0,0.0
2017-05-09,130.0,14.0,2.0,1.0,165.0
2017-05-10,131.0,14.0,0.0,0.0,0.0
2017-05-11,133.0,14.0,0.0,0.0,0.0
2017-05-12,133.0,14.0,0.0,0.0,0.0
2017-05-13,133.0,14.0,0.0,0.0,0.0
2017-05-14,134.0,15.0,2.0,2.0,480.0
2017-05-15,134.0,15.0,0.0,0.0,0.0
2017-05-16,134.0,15.0,0.0,0.0,0.0
2017-05-17,136.0,16.0,2.0,1.0,210.0
2017-05-18,138.0,17.0,3.0,3.0,509.0
2017-05-19,138.0,17.0,0.0,0.0,0.0
2017-05-20,138.0,17.0,0.0,0.0,0.0
2017-05-21,138.0,17.0,0.0,0.0,0.0
2017-05-22,138.0,17.0,0.0,0.0,0.0
2017-05-23,139.0,17.0,0.0,0.0,0.0
2017-05-24,146.0,17.0,2.0,2.0,100.0
2017-05-25,148.0,17.0,0.0,0.0,0.0
2017-05-26,149.0,17.0,0.0,0.0,0.0
2017-05-27,151.0,17.0,2.0,2.0,2.0
2017-05-28,152.0,17.0,2.0,1.0,50.0
2017-05-29,152.0,17.0,0.0,0.0,0.0
2017-05-30,156.0,17.0,2.0,1.0,100.0
2017-05-31,159.0,17.0,0.0,0.0,0.0
2017-06-01,164.0,17.0,0.0,0.0,0.0
2017-06-02,164.0,17.0,0.0,0.0,0.0
2017-06-03,167.0,18.0,2.0,1.0,100.0
2017-06-04,167.0,18.0,0.0,0.0,0.0
2017-06-05,168.0,19.0,2.0,1.0,1.0
2017-06-06,168.0,19.0,0.0,0.0,0.0
2017-06-07,170.0,19.0,0.0,0.0,0.0
2017-06-08,171.0,21.0,2.0,2.0,15.0
2017-06-09,171.0,21.0,0.0,0.0,0.0
2017-06-10,172.0,21.0,2.0,1.0,0.5
2017-06-11,172.0,21.0,0.0,0.0,0.0
2017-06-12,173.0,21.0,0.0,0.0,0.0
2017-06-13,175.0,21.0,0.0,0.0,0.0
2017-06-14,176.0,21.0,0.0,0.0,0.0
2017-06-15,189.0,23.0,2.0,1.0,20.0
2017-06-16,190.0,23.0,2.0,1.0,1.0
2017-06-17,190.0,23.0,0.0,0.0,0.0
2017-06-18,191.0,23.0,0.0,0.0,0.0
2017-06-19,193.0,23.0,0.0,0.0,0.0
2017-06-20,193.0,23.0,0.0,0.0,0.0
2017-06-21,195.0,23.0,2.0,3.0,6.5
2017-06-22,195.0,23.0,2.0,3.0,3.0
