period,registered_accounts,active_accounts,accounts_with_tx,n_transactions,value_transactions
2017-01-04,1.0,0.0,0.0,0.0,0.0
2017-01-05,1.0,0.0,0.0,0.0,0.0
2017-01-06,2.0,0.0,0.0,0.0,0.0
2017-01-07,2.0,0.0,0.0,0.0,0.0
2017-01-08,3.0,0.0,0.0,0.0,0.0
2017-01-09,3.0,0.0,0.0,0.0,0.0
2017-01-10,3.0,0.0,0.0,0.0,0.0
2017-01-11,3.0,0.0,0.0,0.0,0.0
2017-01-12,3.0,0.0,0.0,0.0,0.0
2017-01-13,3.0,0.0,0.0,0.0,0.0
2017-01-14,3.0,0.0,0.0,0.0,0.0
2017-01-15,3.0,0.0,0.0,0.0,0.0
2017-01-16,3.0,0.0,0.0,0.0,0.0
2017-01-17,13.0,0.0,0.0,0.0,0.0
2017-01-18,14.0,0.0,0.0,0.0,0.0
2017-01-19,15.0,0.0,0.0,0.0,0.0
2017-01-20,16.0,0.0,0.0,0.0,0.0
2017-01-21,16.0,0.0,0.0,0.0,0.0
2017-01-22,16.0,0.0,0.0,0.0,0.0
2017-01-23,17.0,0.0,0.0,0.0,0.0
2017-01-24,17.0,0.0,0.0,0.0,0.0
2017-01-25,18.0,0.0,0.0,0.0,0.0
2017-01-26,19.0,0.0,0.0,0.0,0.0
2017-01-27,19.0,0.0,0.0,0.0,0.0
2017-01-28,20.0,0.0,0.0,0.0,0.0
2017-01-29,20.0,0.0,0.0,0.0,0.0
2017-01-30,20.0,0.0,0.0,0.0,0.0
2017-01-31,28.0,2.0,2.0,1.0,2.0
2017-02-01,28.0,2.0,0.0,0.0,0.0
2017-02-02,31.0,2.0,0.0,0.0,0.0
2017-02-03,32.0,2.0,0.0,0.0,0.0
2017-02-04,32.0,2.0,0.0,0.0,0.0
2017-02-05,33.0,2.0,0.0,0.0,0.0
2017-02-06,35.0,2.0,0.0,0.0,0.0
2017-02-07,35.0,2.0,0.0,0.0,0.0
2017-02-08,35.0,2.0,0.0,0.0,0.0
2017-02-09,36.0,2.0,0.0,0.0,0.0
2017-02-10,39.0,2.0,0.0,0.0,0.0
2017-02-11,39.0,2.0,0.0,0.0,0.0
2017-02-12,39.0,2.0,0.0,0.0,0.0
2017-02-13,39.0,2.0,0.0,0.0,0.0
2017-02-14,41.0,2.0,0.0,0.0,0.0
2017-02-15,41.0,2.0,0.0,0.0,0.0
2017-02-16,41.0,2.0,0.0,0.0,0.0
2017-02-17,41.0,2.0,0.0,0.0,0.0
2017-02-18,42.0,2.0,0.0,0.0,0.0
2017-02-19,42.0,2.0,0.0,0.0,0.0
2017-02-20,43.0,2.0,0.0,0.0,0.0
2017-02-21,43.0,2.0,0.0,0.0,0.0
2017-02-22,45.0,6.0,3.0,3.0,1000.0
2017-02-23,49.0,6.0,0.0,0.0,0.0
2017-02-24,51.0,6.0,0.0,0.0,0.0
2017-02-25,54.0,6.0,0.0,0.0,0.0
2017-02-26,57.0,6.0,0.0,0.0,0.0
2017-02-27,58.0,6.0,0.0,0.0,0.0
2017-02-28,60.0,7.0,2.0,1.0,1.0
2017-03-01,61.0,7.0,0.0,0.0,0.0
2017-03-02,61.0,7.0,0.0,0.0,0.0
2017-03-03,62.0,7.0,0.0,0.0,0.0
2017-03-04,63.0,7.0,0.0,0.0,0.0
2017-03-05,63.0,7.0,0.0,0.0,0.0
2017-03-06,64.0,7.0,0.0,0.0,0.0
2017-03-07,66.0,7.0,0.0,0.0,0.0
2017-03-08,66.0,7.0,0.0,0.0,0.0
2017-03-09,69.0,7.0,0.0,0.0,0.0
2017-03-10,72.0,7.0,0.0,0.0,0.0
2017-03-11,73.0,7.0,0.0,0.0,0.0
2017-03-12,75.0,7.0,0.0,0.0,0.0
2017-03-13,75.0,7.0,0.0,0.0,0.0
2017-03-14,78.0,7.0,0.0,0.0,0.0
2017-03-15,79.0,7.0,0.0,0.0,0.0
2017-03-16,80.0,7.0,0.0,0.0,0.0
2017-03-17,80.0,7.0,0.0,0.0,0.0
2017-03-18,81.0,7.0,0.0,0.0,0.0
2017-03-19,81.0,7.0,0.0,0.0,0.0
2017-03-20,81.0,7.0,0.0,0.0,0.0
2017-03-21,81.0,7.0,0.0,0.0,0.0
2017-03-22,81.0,7.0,0.0,0.0,0.0
2017-03-23,81.0,9.0,2.0,1.0,2.0
2017-03-24,81.0,9.0,0.0,0.0,0.0
2017-03-25,81.0,9.0,0.0,0.0,0.0
2017-03-26,81.0,9.0,0.0,0.0,0.0
2017-03-27,83.0,9.0,0.0,0.0,0.0
2017-03-28,84.0,9.0,0.0,0.0,0.0
2017-03-29,87.0,9.0,0.0,0.0,0.0
2017-03-30,93.0,10.0,2.0,1.0,20.0
2017-03-31,94.0,10.0,0.0,0.0,0.0
2017-04-01,94.0,10.0,0.0,0.0,0.0
2017-04-02,94.0,10.0,0.0,0.0,0.0
2017-04-03,94.0,10.0,0.0,0.0,0.0
2017-04-04,96.0,10.0,0.0,0.0,0.0
2017-04-05,100.0,11.0,1.0,1.0,165.0
2017-04-06,100.0,11.0,1.0,1.0,350.0
2017-04-07,100.0,11.0,0.0,0.0,0.0
2017-04-08,100.0,11.0,0.0,0.0,0.0
2017-04-09,100.0,11.0,0.0,0.0,0.0
2017-04-10,100.0,11.0,0.0,0.0,0.0
2017-04-11,102.0,11.0,0.0,0.0,0.0
2017-04-12,104.0,11.0,0.0,0.0,0.0
2017-04-13,105.0,11.0,0.0,0.0,0.0
2017-04-14,105.0,11.0,0.0,0.0,0.0
2017-04-15,105.0,11.0,0.0,0.0,0.0
2017-04-16,106.0,11.0,0.0,0.0,0.0
2017-04-17,106.0,11.0,0.0,0.0,0.0
2017-04-18,108.0,11.0,0.0,0.0,0.0
2017-04-19,108.0,11.0,0.0,0.0,0.0
2017-04-20,109.0,11.0,0.0,0.0,0.0
2017-04-21,110.0,11.0,0.0,0.0,0.0
2017-04-22,110.0,11.0,0.0,0.0,0.0
2017-04-23,110.0,11.0,0.0,0.0,0.0
2017-04-24,110.0,11.0,0.0,0.0,0.0
2017-04-25,112.0,11.0,0.0,0.0,0.0
2017-04-26,113.0,11.0,0.0,0.0,0.0
2017-04-27,114.0,11.0,0.0,0.0,0.0
2017-04-28,114.0,11.0,0.0,0.0,0.0
2017-04-29,117.0,11.0,0.0,0.0,0.0
2017-04-30,118.0,11.0,0.0,0.0,0.0
2017-05-01,119.0,11.0,0.0,0.0,0.0
2017-05-02,119.0,11.0,0.0,0.0,0.0
2017-05-03,119.0,11.0,0.0,0.0,0.0
2017-05-04,119.0,11.0,0.0,0.0,0.0
2017-05-05,120.0,12.0,2.0,1.0,100.0
2017-05-06,120.0,12.0,0.0,0.0,0.0
2017-05-07,121.0,12.0,0.0,0.0,0.0
2017-05-08,121.0,12.0,0.0,0.0,0.0
2017-05-09,121.0,12.0,1.0,1.0,165.0
2017-05-10,122.0,12.0,0.0,0.0,0.0
2017-05-11,124.0,12.0,0.0,0.0,0.0
2017-05-12,124.0,12.0,0.0,0.0,0.0
2017-05-13,124.0,12.0,0.0,0.0,0.0
2017-05-14,124.0,12.0,0.0,0.0,0.0
2017-05-15,124.0,12.0,0.0,0.0,0.0
2017-05-16,124.0,12.0,0.0,0.0,0.0
2017-05-17,124.0,12.0,0.0,0.0,0.0
2017-05-18,125.0,12.0,0.0,0.0,0.0
2017-05-19,125.0,12.0,0.0,0.0,0.0
2017-05-20,125.0,12.0,0.0,0.0,0.0
2017-05-21,125.0,12.0,0.0,0.0,0.0
2017-05-22,125.0,12.0,0.0,0.0,0.0
2017-05-23,126.0,12.0,0.0,0.0,0.0
2017-05-24,133.0,12.0,0.0,0.0,0.0
2017-05-25,135.0,12.0,0.0,0.0,0.0
2017-05-26,136.0,12.0,0.0,0.0,0.0
2017-05-27,138.0,12.0,2.0,2.0,2.0
2017-05-28,139.0,12.0,0.0,0.0,0.0
2017-05-29,139.0,12.0,0.0,0.0,0.0
2017-05-30,143.0,12.0,1.0,1.0,100.0
2017-05-31,146.0,12.0,0.0,0.0,0.0
2017-06-01,151.0,12.0,0.0,0.0,0.0
2017-06-02,151.0,12.0,0.0,0.0,0.0
